"online_01" "online_02" "online_03" "online_04" "online_05" "online_06" "online_07" "online_08" "online_09" "online_10" "online_11" "online_12" "online_13" "online_14" "online_15" "online_16" "online_17" "online_18" "online_19" "online_20" "online_21" "online_22" "online_23" "online_24" "online_25" "online_26" "online_27" "online_28" "print_01" "print_02" "print_03" "print_04" "print_05" "print_06" "print_07" "print_08" "print_09" "print_10" "print_11" "print_12" "print_13" "print_14" "print_15" "print_16" "print_17" "print_18" "print_19" "print_20" "print_21"
"einem" 0.362131401965856 0.25062656641604 0.200100050025012 0.402212166918049 0.154320987654321 0.199700449326011 0.571428571428571 0.25 0.253036437246964 0.540009818360334 0 0.254841997961264 0.199700449326011 0.296150049358342 0.201918223119637 0.35732516590097 0.340466926070039 0.845771144278607 0.099601593625498 0.464636035105834 0.400200100050025 0.311526479750779 0.746268656716418 0.397022332506204 0.497760079641613 0.436046511627907 0.484966052376334 0.194269062651773 0.305810397553517 0.203769740193581 0.24703557312253 0.315623356128354 0.153846153846154 0.447093889716841 0.407331975560081 0.450676014021032 0.351758793969849 0.354251012145749 0.408371618172537 0.252525252525253 0.351053159478435 0.153061224489796 0.301659125188537 0.204185809086269 0.331282536677709 0.202839756592292 0.250752256770311 0.099009900990099 0.3690036900369
"wurde" 0.362131401965856 0.200501253132832 0.500250125062531 0.452488687782805 0.257201646090535 0.0499251123315027 0.519480519480519 0.15 0.455465587044534 0.196367206676485 0.5 0.662589194699286 0.299550673989016 0.246791707798618 0.504795557799091 0.204185809086269 0.583657587548638 0.447761194029851 0.448207171314741 0.309757356737222 0.550275137568784 0.207684319833853 0.199004975124378 0.148883374689826 0.298656047784968 0.193798449612403 0.193986420950533 0.291403593977659 0.254841997961264 0.560366785532348 0.296442687747036 0.526038926880589 0.205128205128205 0.198708395429707 0.10183299389002 0.200300450676014 0.402010050251256 0.404858299595142 0.306278713629403 0.252525252525253 0.150451354062187 0.306122448979592 0.201106083459025 0.153139356814701 0.425934690014198 0.456389452332657 0.300902708124373 0.198019801980198 0.415129151291513
"rennen" 0.569063631660631 0.350877192982456 0.250125062531266 0.201106083459025 0.154320987654321 0.299550673989016 0.415584415584416 0.6 0.506072874493927 0.883652430044183 0.15 0.203873598369011 0.449326010983525 0.296150049358342 0.151438667339727 0.306278713629403 0.194552529182879 1.04477611940298 0.099601593625498 0.567888487351575 0.250125062531266 0.415368639667705 0.597014925373134 0.347394540942928 0.149328023892484 0.339147286821705 0.824442289039767 0.437105390966489 0.509683995922528 0.0509424350483953 0.0988142292490119 0.0526038926880589 0.153846153846154 0.496770988574267 0.0509164969450102 0.100150225338007 0.402010050251256 0.303643724696356 0.102092904543134 0.404040404040404 0.200601805416249 0.510204081632653 0.0502765208647562 0.102092904543134 0.0473260766682442 0.050709939148073 0.250752256770311 0.247524752475248 0.18450184501845
"sie" 0.362131401965856 0.100250626566416 0.300150075037519 0.201106083459025 0.102880658436214 0.599101347978033 0.103896103896104 0.85 0.354251012145749 0.687285223367698 0.25 0.35677879714577 0.499251123315027 0.197433366238894 0.706713780918728 0.561510974987238 0.0486381322957198 0.348258706467662 0.099601593625498 0.154878678368611 0.200100050025012 0.363447559709242 0.497512437810945 0.694789081885856 0.447984071677451 0.242248062015504 0.2909796314258 0.0485672656629432 0.152905198776758 0.101884870096791 0 0.0526038926880589 0.256410256410256 0.14903129657228 0.10183299389002 0.450676014021032 0.150753768844221 0.151821862348178 0.255232261357836 0.656565656565657 0.651955867602808 0.306122448979592 0.201106083459025 0.204185809086269 0.0473260766682442 0.608519269776876 0.601805416248746 0.495049504950495 0
"uns" 0.672529746508019 0.150375939849624 0.200100050025012 0.100553041729512 0.360082304526749 0.0998502246630055 0.311688311688312 0.1 0.0506072874493927 0.343642611683849 0.2 0.203873598369011 0 0.148075024679171 0.0504795557799091 0.102092904543134 0.243190661478599 0.0497512437810945 0.298804780876494 0.309757356737222 0.150075037518759 0.155763239875389 0.0497512437810945 0.0496277915632754 0.348432055749129 0.678294573643411 0.0969932104752667 0.242836328314716 1.12130479102956 0.356597045338767 1.28458498023715 0 0.307692307692308 0.596125186289121 0.610997963340122 0.150225338007011 0.85427135678392 0.809716599190283 0.306278713629403 0.0505050505050505 0.250752256770311 0.714285714285714 0.201106083459025 0.102092904543134 0.520586843350686 0.50709939148073 0 0.742574257425743 0
"einen" 0.569063631660631 0.350877192982456 0.0500250125062531 0.65359477124183 0.154320987654321 0.349475786320519 0.467532467532468 0.2 0.404858299595142 0.490918016691213 0.25 0.305810397553517 0.399400898652022 0.148075024679171 0.353356890459364 0.255232261357836 0.243190661478599 0.248756218905473 0.298804780876494 0.567888487351575 0.200100050025012 0.363447559709242 0.497512437810945 0.446650124069479 0.248880039820806 0.145348837209302 0.193986420950533 0.582807187955318 0.560652395514781 0.305654610290372 0.197628458498024 0.263019463440295 0.205128205128205 0.198708395429707 0.356415478615071 0.400600901352028 0.100502512562814 0.151821862348178 0.204185809086269 0.353535353535354 0.200601805416249 0.255102040816327 0.150829562594268 0.153139356814701 0.283956460009465 0.253549695740365 0.150451354062187 0.396039603960396 0.322878228782288
"um" 0.310398344542162 0.150375939849624 0.250125062531266 0.251382604323781 0.360082304526749 0.149775336994508 0.207792207792208 0.15 0.151821862348178 0.147275405007364 0.35 0.560652395514781 0.149775336994508 0.394866732477789 0.353356890459364 0.612557427258805 0.583657587548638 0.398009950248756 0.298804780876494 0.309757356737222 0.600300150075038 0.311526479750779 0.0995024875621891 0.297766749379653 0.199104031856645 0.339147286821705 0.242483026188167 0.14570179698883 0.254841997961264 0.101884870096791 0.494071146245059 0.420831141504471 0.153846153846154 0.0993541977148535 0.458248472505092 0.400600901352028 0.150753768844221 0.253036437246964 0.204185809086269 0.353535353535354 0.200601805416249 0.204081632653061 0.553041729512318 0.0510464522715671 0.236630383341221 0.405679513184584 0.401203610832498 0.297029702970297 0.461254612546125
"a" 0.465597516813244 0.350877192982456 0.250125062531266 0.251382604323781 0.308641975308642 0.948577134298552 0.311688311688312 1.15 1.06275303643725 0.441826215022091 0.3 0.611620795107034 1.14827758362456 0.740375123395854 0.252397778899546 0.204185809086269 0.194552529182879 0.497512437810945 0.099601593625498 0.206504904491482 0.100050025012506 0.882658359293873 0.54726368159204 0.0992555831265509 0.0497760079641613 0.0484496124031008 0.193986420950533 0.437105390966489 0.101936799184506 0.101884870096791 0 0.105207785376118 0 0.0993541977148535 0 0.150225338007011 0.150753768844221 0.0506072874493927 0 0.202020202020202 0.0501504513540622 0.0510204081632653 0.201106083459025 0 0.141978230004733 0 0.351053159478435 0.247524752475248 0.0461254612546125
"ist" 0.155199172271081 0.300751879699248 0.500250125062531 0 0.154320987654321 0.199700449326011 0.25974025974026 0.05 0.101214574898785 0.294550810014728 0.25 0.203873598369011 0.149775336994508 0.197433366238894 0.151438667339727 0.306278713629403 0.291828793774319 0.0995024875621891 0.398406374501992 0.258131130614352 0.100050025012506 0.0519210799584631 0.149253731343284 0.148883374689826 0.348432055749129 0.193798449612403 0.1454898157129 0.291403593977659 0.101936799184506 0.713194090677534 0.345849802371542 0.420831141504471 0.307692307692308 0 0.356415478615071 0.600901352028042 0.201005025125628 0.506072874493927 0.204185809086269 0.404040404040404 0.501504513540622 0.102040816326531 0.351935646053293 0.459418070444104 0.378608613345954 0.760649087221095 0.351053159478435 0.346534653465347 0.553505535055351
"noch" 0.155199172271081 0.200501253132832 0.150075037518759 0.100553041729512 0.102880658436214 0.0499251123315027 0.207792207792208 0.2 0 0.147275405007364 0.25 0.35677879714577 0.199700449326011 0.0987166831194472 0.151438667339727 0.255232261357836 0.389105058365759 0.199004975124378 0.249003984063745 0.154878678368611 0.450225112556278 0.207684319833853 0.149253731343284 0.198511166253102 0.149328023892484 0.0968992248062016 0.4364694471387 0.388538125303545 0.203873598369011 0.407539480387163 0.543478260869565 0.47343503419253 0.461538461538462 0.596125186289121 0.305498981670061 0.250375563345018 0.402010050251256 0.759109311740891 0.612557427258805 0.303030303030303 0.300902708124373 0.459183673469388 0.150829562594268 0.306278713629403 0.283956460009465 0.405679513184584 0.351053159478435 0.346534653465347 0.138376383763838
"über" 0.620796689084325 0.451127819548872 0.200100050025012 0.452488687782805 0.102880658436214 0.399400898652022 0.25974025974026 0.1 0.202429149797571 0.343642611683849 0.45 0 0.149775336994508 0.148075024679171 0.201918223119637 0.306278713629403 0.243190661478599 0.447761194029851 0.348605577689243 0.154878678368611 0.350175087543772 0.363447559709242 0.0995024875621891 0.0992555831265509 0.348432055749129 0.193798449612403 0.2909796314258 0.485672656629432 0.101936799184506 0.152827305145186 0.296442687747036 0.105207785376118 0.358974358974359 0.14903129657228 0.356415478615071 0.350525788683025 0.351758793969849 0.253036437246964 0.306278713629403 0.454545454545455 0.200601805416249 0 0.201106083459025 0.255232261357836 0.331282536677709 0.202839756592292 0.250752256770311 0.198019801980198 0.276752767527675
"konnten" 0.362131401965856 0.25062656641604 0.400200100050025 0.201106083459025 0.154320987654321 0.299550673989016 0.207792207792208 0.65 0.506072874493927 0.540009818360334 0.15 0.203873598369011 0.349475786320519 0.148075024679171 0.555275113579 0.153139356814701 0.291828793774319 0.696517412935323 0.099601593625498 0.154878678368611 0.100050025012506 0.155763239875389 0.895522388059702 0.347394540942928 0.547536087605774 0.242248062015504 0.2909796314258 0.14570179698883 0.254841997961264 0 0 0.157811678064177 0.307692307692308 0.347739692001987 0.254582484725051 0 0.050251256281407 0.607287449392713 0.255232261357836 0.252525252525253 0.0501504513540622 0.204081632653061 0.150829562594268 0.153139356814701 0.141978230004733 0.050709939148073 0.200601805416249 0.0495049504950495 0.0461254612546125
"zur" 0.258665287118469 0.451127819548872 0.450225112556278 0.301659125188537 0.462962962962963 0.349475786320519 0.207792207792208 0.2 0.202429149797571 0 0.4 0.305810397553517 0.199700449326011 0.296150049358342 0.201918223119637 0.255232261357836 0.389105058365759 0.0995024875621891 0.199203187250996 0.258131130614352 0.150075037518759 0.0519210799584631 0 0.297766749379653 0.298656047784968 0.436046511627907 0.2909796314258 0.339970859640602 0.203873598369011 0.356597045338767 0.543478260869565 0.420831141504471 0.41025641025641 0.14903129657228 0.305498981670061 0.150225338007011 0.251256281407035 0.253036437246964 0.102092904543134 0.353535353535354 0.200601805416249 0.153061224489796 0.201106083459025 0.0510464522715671 0.189304306672977 0.202839756592292 0.200601805416249 0.297029702970297 0.276752767527675
"doppelvierer" 0.310398344542162 0.050125313283208 0.350175087543772 0.452488687782805 0.154320987654321 0.998502246630055 0.415584415584416 0.55 0.455465587044534 0.540009818360334 0.05 0.0509683995922528 0.599101347978033 0.148075024679171 0.403836446239273 0.102092904543134 0.0972762645914397 0.746268656716418 0 0 0 0 1.04477611940298 0.893300248138958 0.597312095569935 0.290697674418605 0.1454898157129 0 0.203873598369011 0.0509424350483953 0.0988142292490119 0.105207785376118 0 0.844510680576254 0 0.200300450676014 0.351758793969849 0.0506072874493927 0.102092904543134 0.151515151515152 0.150451354062187 0.153061224489796 0 0.204185809086269 0 0.050709939148073 0.250752256770311 0.148514851485149 0
"start" 0.310398344542162 0.401002506265664 0.100050025012506 0.251382604323781 0.102880658436214 0.349475786320519 0.25974025974026 0.45 0.303643724696356 0.245459008345606 0.05 0.35677879714577 0.399400898652022 0.296150049358342 0.252397778899546 0.204185809086269 0.0972762645914397 0.447761194029851 0.149402390438247 0.567888487351575 0.150075037518759 0.415368639667705 0.746268656716418 0.54590570719603 0.497760079641613 0.0968992248062016 0.193986420950533 0.194269062651773 0.35677879714577 0 0.0494071146245059 0.210415570752236 0.0512820512820513 0.248385494287134 0 0 0.150753768844221 0.253036437246964 0.204185809086269 0.606060606060606 0.300902708124373 0.153061224489796 0.201106083459025 0 0 0.101419878296146 0.401203610832498 0.297029702970297 0.18450184501845
"waren" 0.258665287118469 0.200501253132832 0.250125062531266 0.150829562594268 0.154320987654321 0 0.363636363636364 0.15 0.101214574898785 0.343642611683849 0.15 0.254841997961264 0.199700449326011 0.0493583415597236 0.151438667339727 0.0510464522715671 0.632295719844358 0.149253731343284 0.298804780876494 0.154878678368611 0.150075037518759 0.103842159916926 0.0497512437810945 0.148883374689826 0 0.242248062015504 0.1454898157129 0.14570179698883 0.152905198776758 0.254712175241977 0.642292490118577 0.631246712256707 0.153846153846154 0.447093889716841 0.407331975560081 0.200300450676014 0.301507537688442 0.202429149797571 0.306278713629403 0.151515151515152 0.45135406218656 0.76530612244898 0.452488687782805 0.153139356814701 0.189304306672977 0.354969574036511 0.200601805416249 0.346534653465347 0.0922509225092251
"sportler" 0.206932229694775 0.050125313283208 0.200100050025012 0.502765208647562 0.668724279835391 0.199700449326011 0.311688311688312 0.35 0.0506072874493927 0.0981836033382425 0.35 0.203873598369011 0.0998502246630055 0.246791707798618 0.403836446239273 0.153139356814701 0.0972762645914397 0.497512437810945 0.199203187250996 0.309757356737222 0.850425212606303 0.311526479750779 0.149253731343284 0.248138957816377 0.298656047784968 0.145348837209302 0.242483026188167 0.388538125303545 0.152905198776758 0.101884870096791 0 0.157811678064177 0.307692307692308 0.248385494287134 0.10183299389002 0.200300450676014 0.100502512562814 0 0.0510464522715671 0.303030303030303 0.300902708124373 0.255102040816327 0.452488687782805 0.459418070444104 0.0473260766682442 0 0.200601805416249 0.297029702970297 0.276752767527675
"ging" 0.206932229694775 0.150375939849624 0.0500250125062531 0.452488687782805 0.411522633744856 0.349475786320519 0.25974025974026 0.35 0.354251012145749 0.294550810014728 0.5 0.35677879714577 0.249625561657514 0.641658440276407 0.100959111559818 0.0510464522715671 0.14591439688716 0.298507462686567 0.049800796812749 0.206504904491482 0.250125062531266 0.519210799584631 0.497512437810945 0.297766749379653 0.447984071677451 0.242248062015504 0.4364694471387 0.388538125303545 0.101936799184506 0.0509424350483953 0.444664031620553 0.157811678064177 0.205128205128205 0.447093889716841 0.0509164969450102 0 0.100502512562814 0.101214574898785 0.0510464522715671 0.101010101010101 0.100300902708124 0.459183673469388 0.100553041729512 0.102092904543134 0.141978230004733 0 0.200601805416249 0.148514851485149 0
"junioren" 0.362131401965856 0.601503759398496 0.200100050025012 0.150829562594268 0.462962962962963 1.14827758362456 0.155844155844156 0.35 0.607287449392713 0.39273441335297 0.2 0.101936799184506 0.948577134298552 0.246791707798618 0.201918223119637 0 0.194552529182879 0.149253731343284 0.199203187250996 0.154878678368611 0.0500250125062531 0.778816199376947 0.54726368159204 0.347394540942928 0.199104031856645 0.484496124031008 0.193986420950533 0.339970859640602 0.152905198776758 0.0509424350483953 0 0 0 0 0.10183299389002 0 0.201005025125628 0.101214574898785 0.102092904543134 0.252525252525253 0 0 0.100553041729512 0.0510464522715671 0.0473260766682442 0.304259634888438 0.250752256770311 0 0.0922509225092251
"bis" 0.0517330574236937 0.401002506265664 0.550275137568784 0.402212166918049 0.308641975308642 0.349475786320519 0.155844155844156 0.3 0.303643724696356 0.39273441335297 0.4 0.101936799184506 0.149775336994508 0.54294175715696 0.454316002019182 0.153139356814701 0.340466926070039 0.298507462686567 0.099601593625498 0.206504904491482 0.200100050025012 0.155763239875389 0.0497512437810945 0.148883374689826 0.199104031856645 0.193798449612403 0.242483026188167 0.291403593977659 0.254841997961264 0.254712175241977 0.24703557312253 0.210415570752236 0.461538461538462 0.397416790859414 0.0509164969450102 0.250375563345018 0.301507537688442 0.151821862348178 0.255232261357836 0.101010101010101 0.250752256770311 0 0 0.0510464522715671 0.189304306672977 0 0.200601805416249 0.148514851485149 0.138376383763838
